from,to,time,count
8327,9341,15033,1
8236,472,15033,1
8274,2405,15033,1
11237,8117,15033,1
7765,18791,15033,1
8236,1909,15033,1
8620,11555,15034,1
8236,472,15034,5
7765,18339,15034,1
8236,2706,15034,1
8962,14540,15034,1
7751,18339,15034,1
8620,18569,15034,2
11394,8215,15034,2
8235,10139,15034,1
9765,7577,15034,2
7765,18528,15034,2
7765,18791,15034,1
8327,10556,15034,2
8327,18339,15034,1
8327,18791,15034,1
7751,14455,15035,1
8236,14543,15035,1
8236,14540,15035,1
7607,16470,15035,1
7751,11443,15035,1
7751,12082,15035,3
7897,9341,15035,1
8236,23725,15035,1
8620,18173,15035,2
8327,18339,15035,1
11443,7751,15035,3
11101,8215,15035,1
8274,2538,15035,1
8327,25408,15035,1
8274,10215,15035,1
8274,11394,15035,1
8620,18569,15035,1
8215,11101,15035,4
7577,9765,15035,1
7765,18339,15035,1
9765,7577,15036,3
7765,2405,15036,1
7607,22243,15036,1
8327,22601,15036,1
8236,24022,15036,2
8236,13607,15036,1
8017,11443,15036,1
11237,7706,15036,1
11237,8236,15036,1
11443,8017,15036,30
11443,7751,15036,3
8327,9722,15036,1
8962,9341,15036,1
8620,18173,15036,1
8327,18339,15036,1
7577,9765,15036,3
7897,17207,15036,1
8327,18791,15037,2
7765,18528,15037,1
10658,8017,15037,1
7897,9341,15037,2
2538,8274,15037,1
8327,18339,15037,1
7706,10215,15037,1
7751,12082,15037,1
7577,9766,15037,1
8620,18569,15037,1
11394,8274,15037,1
9765,7577,15037,5
10851,8117,15037,7
7765,4310,15037,1
8327,9722,15037,1
7706,2405,15037,1
8236,24953,15037,1
10139,7751,15037,1
11394,7751,15037,2
7577,9765,15037,4
7765,2978,15037,1
7706,11237,15037,1
8962,9341,15038,1
8236,24022,15038,2
7577,9765,15038,3
8327,18339,15038,2
7765,2978,15038,1
7751,3055,15038,1
8620,18173,15038,1
8327,12446,15038,1
8327,9722,15038,2
10215,7751,15038,1
7918,11237,15038,1
7918,10139,15038,1
8962,20268,15038,1
12959,7607,15038,1
10851,7706,15039,1
11394,7897,15039,1
8962,14043,15039,1
9765,7577,15039,2
11394,7751,15039,1
8327,18791,15039,1
11394,8236,15039,1
8236,24022,15039,1
7577,9765,15039,2
7765,10139,15039,1
7607,12959,15039,4
8620,18173,15039,2
7765,11443,15039,1
8327,18339,15040,2
8620,18173,15040,1
8236,9794,15040,1
8962,14043,15040,1
11394,7918,15040,1
9765,9766,15040,1
8215,10139,15040,2
8327,18806,15040,1
8620,18569,15040,2
11394,8274,15040,1
8327,9722,15040,2
8327,18791,15040,2
11394,8215,15040,1
8236,472,15040,2
7751,3055,15040,1
11394,8017,15040,1
7765,2934,15040,1
11394,7751,15040,1
7577,9765,15040,6
10139,8017,15040,1
11394,7607,15040,1
8215,2405,15040,1
9765,7577,15040,6
7897,17207,15041,2
8620,18569,15041,1
10851,8117,15041,4
7897,17100,15041,1
8236,16283,15041,1
7765,2934,15041,2
9765,7577,15041,1
8236,13607,15041,2
7577,10139,15041,1
8327,14365,15041,1
10139,7751,15041,1
7577,9765,15041,1
8274,11394,15041,1
7897,16886,15042,1
8620,18173,15042,1
7897,1796,15042,1
8327,18339,15042,2
7897,1938,15042,1
11394,7706,15042,1
9765,7577,15042,2
8327,18140,15042,1
7897,17212,15042,1
11394,8236,15042,1
2538,7607,15042,1
11394,8235,15042,1
8236,24022,15042,1
7765,2934,15042,3
8236,13607,15042,1
10215,8236,15043,1
9764,9763,15043,1
7577,10215,15043,1
7765,10139,15043,1
7765,2934,15043,1
7751,10215,15043,1
7897,1938,15043,2
8620,21130,15043,3
8620,18569,15043,1
10215,7897,15043,2
8236,24022,15043,1
7751,3055,15043,1
10215,7765,15043,1
10215,7918,15043,1
11394,8017,15043,1
7577,9765,15043,5
7607,9466,15043,1
10215,7751,15043,1
11394,7765,15043,1
10215,8274,15043,1
8327,21593,15043,1
11394,8274,15043,1
8962,14043,15043,1
9765,7577,15043,7
10215,7706,15043,1
9763,9764,15043,1
7765,10215,15043,2
10851,8117,15043,2
11443,7897,15044,1
7765,3396,15044,1
8236,17545,15044,1
8327,13994,15044,2
8236,24022,15044,1
8327,21593,15044,1
8236,3353,15044,2
7765,9341,15044,1
8236,21067,15044,1
7897,1938,15044,2
7897,10139,15044,1
7577,9765,15044,1
9765,7577,15044,3
8327,13935,15044,2
8962,25393,15044,1
8236,4455,15044,1
7765,9341,15045,1
7577,9765,15045,1
8236,4455,15045,1
8236,9341,15045,1
8327,21239,15045,1
10658,8017,15045,1
10658,7897,15045,1
7918,10215,15045,1
10658,7706,15045,1
7577,10658,15045,1
11443,7607,15045,1
7607,3847,15045,1
7751,3055,15045,1
10215,7751,15045,1
10658,7751,15045,1
8620,16829,15045,2
10658,8215,15045,1
10658,7607,15045,1
7897,1938,15045,1
10658,8236,15045,1
7577,11394,15046,1
7577,11101,15046,1
10215,7751,15046,1
7577,9765,15046,1
7897,1938,15046,1
7577,11443,15046,1
7751,1854,15046,1
8327,18339,15046,2
8236,14641,15046,1
8962,23867,15046,1
7751,10215,15046,1
10139,8235,15046,1
8620,21130,15046,3
9765,7577,15046,2
8620,16829,15046,1
7607,11101,15046,1
8236,21067,15047,1
8017,11237,15047,1
7607,11443,15047,1
7897,1938,15047,1
8017,10215,15047,1
8620,21130,15047,1
8236,25401,15047,1
7751,9734,15047,2
8017,10139,15047,1
8215,10851,15047,1
8236,11582,15047,1
8236,10215,15047,2
14218,7607,15047,1
7577,9765,15047,4
7765,3368,15047,1
9765,7577,15047,2
7607,11394,15047,1
8215,10658,15047,1
8236,4455,15047,2
10851,8117,15047,2
7607,14218,15047,4
8962,14043,15048,1
10139,7897,15048,1
8215,10851,15048,1
10215,8215,15048,1
7706,10215,15048,1
10215,8274,15048,1
7706,10658,15048,1
8620,16829,15048,1
10139,8017,15048,3
8017,2405,15048,1
8215,11237,15048,1
8235,10215,15048,1
10139,8274,15048,1
9765,7577,15048,11
10139,7751,15048,1
8215,10139,15048,1
10139,8235,15048,1
8017,10851,15048,1
8327,21239,15048,1
7765,10556,15048,1
7765,9341,15048,1
7577,9765,15048,10
8235,10139,15048,1
10139,7765,15048,1
11237,8215,15048,1
10139,8236,15048,1
8236,11582,15048,1
8620,13682,15048,2
10139,8215,15048,1
10215,8017,15048,1
10139,7918,15048,1
8236,3353,15048,3
10139,7897,15049,1
8620,21130,15049,3
9765,7577,15049,2
10851,8117,15049,1
10139,8017,15049,1
7751,9734,15049,1
8962,13954,15049,1
8236,11582,15049,1
7577,9765,15049,7
8236,3353,15049,1
7765,10556,15049,1
10139,7706,15049,1
8620,13682,15049,1
8215,10658,15049,1
8236,4455,15050,1
8235,11443,15050,1
7577,9765,15050,2
7751,21647,15050,1
8327,18366,15050,1
10851,8017,15050,1
10215,7751,15050,1
8962,15616,15050,1
7897,1938,15050,3
8962,13935,15050,1
8327,9341,15050,1
7751,18528,15050,1
8235,10139,15050,1
8620,21130,15050,1
9765,7577,15050,1
8962,15601,15051,1
2405,8017,15051,1
8235,9466,15051,1
7897,1938,15051,1
8620,13682,15051,1
7751,3368,15051,2
8327,3368,15051,1
9765,7577,15051,1
7607,12224,15051,1
7706,10658,15052,1
8236,4455,15052,1
7765,11394,15052,1
8620,20308,15052,2
7751,3369,15052,1
7577,9766,15052,1
11237,7897,15052,2
10658,8215,15052,1
8620,21130,15052,1
10658,7706,15052,2
11394,7918,15052,1
8327,2680,15052,1
8327,1762,15052,1
7897,10658,15052,1
7897,1938,15052,1
11394,7765,15052,1
10658,7897,15052,1
9765,7577,15052,3
7765,25408,15052,1
7577,9765,15052,2
8409,3368,15053,1
10851,8117,15053,7
11443,8017,15053,6
8236,4455,15053,1
9763,9764,15053,1
11443,7765,15053,1
8215,11394,15053,1
8620,20308,15053,1
7577,9765,15053,5
9765,7577,15053,5
7706,10139,15053,1
7607,22140,15053,1
7765,9722,15053,1
8017,11443,15053,1
7765,11101,15053,1
11443,8236,15053,1
11394,8215,15053,1
8236,10658,15053,2
11443,7751,15053,1
9764,9763,15053,1
7577,9765,15054,6
8327,1761,15054,1
2405,7607,15054,2
7765,12446,15054,1
9765,7706,15054,1
7751,3368,15054,1
2405,7751,15054,1
7897,11394,15054,1
8327,2680,15054,1
2405,7765,15054,1
2405,8017,15054,1
11394,7918,15054,1
2405,8235,15054,1
9765,7577,15054,4
8620,21130,15054,3
11443,7706,15054,1
7765,9722,15054,2
11394,7897,15054,1
7751,22655,15055,1
9765,7577,15055,5
7751,3368,15055,1
8327,1761,15055,1
7918,11394,15055,1
10851,8236,15055,1
7577,9765,15055,8
8215,11394,15055,6
8620,20308,15055,1
7918,10215,15055,1
10851,8235,15055,1
7751,21232,15055,1
10139,7706,15055,1
8236,10215,15055,1
7607,17772,15055,2
10851,8215,15055,1
8236,11443,15055,1
10851,7897,15055,1
7765,9722,15055,1
8236,10139,15055,1
8327,20145,15055,2
9765,9766,15055,1
7706,10139,15055,1
10851,8117,15055,7
10851,7765,15055,1
11101,7765,15055,1
10851,7706,15055,1
10851,7607,15055,1
11394,8215,15055,1
17772,7607,15055,1
10215,8274,15056,1
7607,17772,15056,2
7765,9722,15056,2
10215,8236,15056,1
7751,18366,15056,1
7765,10851,15056,1
10215,7918,15056,1
10851,7765,15056,2
7751,22655,15056,2
10215,7897,15056,1
8620,9341,15056,3
10215,7751,15056,1
10215,7706,15056,1
7765,11443,15056,1
8409,3369,15056,1
10215,8235,15056,1
10215,7765,15056,1
9765,7577,15056,2
11394,7897,15057,1
7918,10851,15057,1
7751,2299,15057,1
7765,11394,15057,1
11394,8274,15057,1
10215,8274,15057,1
11443,8235,15057,1
7751,18173,15057,1
8236,10851,15057,1
2538,7765,15057,1
7765,11237,15057,1
7706,10851,15057,1
9765,7577,15057,3
7751,3368,15057,1
11394,7751,15057,1
7706,11443,15057,1
8327,9472,15057,1
11394,7607,15057,1
7897,10215,15057,1
11394,8236,15057,1
7577,9765,15057,11
10215,7897,15057,1
8620,21130,15057,1
7751,12080,15057,1
11443,7897,15057,1
11394,7918,15057,1
7751,3369,15058,2
7765,10215,15058,1
8327,20145,15058,2
8236,10139,15058,1
7897,10215,15058,1
7751,11955,15058,1
8620,21130,15058,3
11443,8236,15058,1
10851,7765,15058,1
7577,9765,15058,8
8236,11101,15058,1
8236,10658,15058,1
7765,10851,15058,1
7607,10851,15058,1
8236,11443,15058,1
7765,11237,15058,1
8327,11749,15058,1
7765,2538,15058,3
7751,18173,15058,1
9765,7577,15058,7
11443,8017,15059,1
11443,7918,15059,1
7577,9765,15059,7
7577,11443,15059,1
9765,7577,15059,5
10215,8235,15059,1
7577,11237,15059,1
7751,11237,15059,1
8327,20145,15059,1
8620,9341,15059,1
8215,11394,15059,2
10851,8117,15059,2
7577,10215,15059,1
8620,18339,15059,1
7577,2538,15059,1
11443,7765,15059,1
7751,10215,15059,1
11101,8236,15059,1
8327,19913,15060,1
8017,11237,15060,1
8017,11443,15060,1
9765,7577,15060,5
8017,2405,15060,1
8017,2538,15060,1
8620,18339,15060,2
10139,8236,15060,1
11443,7751,15060,1
11443,7863,15060,1
11443,8017,15060,1
7607,10215,15060,1
7577,11101,15060,1
7577,11237,15060,1
11394,7751,15060,1
8274,11101,15060,1
7577,11394,15060,1
7607,3494,15060,1
8017,10658,15060,1
7577,9765,15060,8
7751,11955,15060,2
7577,10658,15060,1
11101,8017,15061,1
8017,10851,15061,1
8274,10215,15061,2
7607,4065,15061,1
11394,8017,15061,1
9765,7577,15061,6
7751,10215,15061,1
8327,18789,15061,1
7577,11101,15061,1
7577,9765,15061,6
7577,10851,15061,1
2405,8215,15061,1
11101,7863,15061,1
8215,2405,15061,6
7751,18173,15061,2
8620,21130,15061,1
2538,8017,15061,1
7577,10658,15062,1
8327,2666,15062,1
2538,7863,15062,1
11443,8017,15062,1
8409,3369,15062,1
10851,8117,15062,7
8327,2680,15062,1
8882,23961,15062,1
7751,18173,15062,2
8620,21130,15062,2
11237,7863,15062,1
9765,7577,15062,2
8327,18801,15062,1
7751,11955,15062,1
2538,8215,15062,1
10658,7863,15062,1
8620,18339,15063,3
9764,9763,15063,1
8882,23961,15063,1
7765,10851,15063,1
8215,11443,15063,14
7577,2405,15063,1
10851,7863,15063,1
7751,11955,15063,1
11394,7863,15063,2
9763,9764,15063,1
8620,21130,15063,1
11443,8215,15063,1
7577,9765,15063,3
9765,7577,15063,2
7897,10215,15063,1
7751,18173,15063,1
7751,23964,15063,1
8327,2680,15063,1
7607,2405,15063,1
8556,18339,15063,1
8620,18339,15064,1
7751,11955,15064,1
8882,23961,15064,1
7577,2538,15064,1
10851,8117,15064,1
8556,18339,15064,1
10851,8274,15064,1
8274,10851,15064,1
7577,9765,15064,2
9765,7577,15064,3
8274,10139,15064,1
8882,14365,15064,1
7751,18173,15064,1
7577,9765,15065,2
8620,21130,15065,1
11237,8017,15065,1
8327,16333,15065,1
2405,8017,15065,1
8327,12412,15065,1
7751,11955,15065,1
2538,8017,15065,1
9765,7577,15065,1
8327,1761,15065,1
7751,12412,15065,1
8556,18528,15065,1
7751,18173,15066,1
8882,14369,15066,1
2405,7706,15066,1
7751,11955,15066,1
2405,7897,15066,1
8882,14365,15066,1
8882,13935,15066,1
8409,25368,15066,1
10139,7706,15066,1
2405,8236,15066,1
9765,7577,15066,3
8620,21130,15066,3
7577,9765,15066,2
2405,8235,15066,1
8620,18339,15066,1
10139,7863,15066,1
2405,8017,15066,1
8236,2405,15067,1
9765,7577,15067,2
8236,11101,15067,1
11101,8274,15067,1
8882,2595,15067,1
8235,11237,15067,1
7751,21130,15067,1
10851,8117,15067,3
8409,25367,15067,3
8620,18339,15067,3
7751,11955,15067,1
7577,9765,15067,3
7577,9766,15067,1
8327,4451,15067,1
8235,11443,15067,1
7751,18173,15067,1
8236,11394,15067,1
11443,8235,15068,1
2538,7765,15068,1
7577,9765,15068,7
7751,21130,15068,4
8236,2405,15068,1
8017,10658,15068,1
9765,7577,15068,2
8882,2595,15068,1
7607,3847,15068,1
8327,1761,15068,1
8017,11237,15068,1
8017,11101,15068,1
7577,9765,15069,3
8882,2595,15069,1
11443,8215,15069,1
11237,8235,15069,2
8620,21130,15069,3
10851,8215,15069,1
8215,11443,15069,5
7607,24173,15069,1
8556,18528,15069,1
10851,8117,15069,9
8409,25369,15069,1
8215,10851,15069,6
7751,21130,15069,2
8620,21130,15070,1
8327,1761,15070,2
9765,7577,15070,2
9765,9766,15070,1
7577,9765,15070,1
7577,10139,15070,2
8882,2595,15070,1
8882,22601,15070,1
8327,12002,15070,1
8620,18339,15070,1
8556,2680,15070,1
7751,21130,15070,1
7751,2015,15070,1
8556,18140,15070,1
8327,1761,15071,2
7751,21130,15071,2
8235,9466,15071,1
8620,18339,15071,3
7751,11955,15071,2
8327,24922,15071,1
10851,8117,15071,9
8327,9808,15071,1
8327,9341,15071,2
8882,15078,15071,2
8409,25369,15071,1
9765,7577,15071,1
7751,18894,15072,2
8327,9341,15072,1
7607,22360,15072,4
8620,21130,15072,1
22360,7607,15072,1
8882,15078,15072,1
8556,2680,15072,1
9764,9763,15073,1
8777,2595,15073,2
8409,25369,15073,3
8882,15078,15073,1
8777,18791,15073,1
10139,8117,15073,7
7577,9765,15073,1
7765,11237,15073,1
9765,7577,15073,2
9763,9764,15073,1
8777,12080,15073,1
8620,2015,15073,3
10215,7918,15073,2
7765,11101,15073,1
7751,18834,15074,2
8556,2680,15074,1
10658,7607,15074,1
8327,9341,15074,1
10658,7751,15074,1
7897,10658,15074,2
8409,25369,15074,1
10658,7863,15074,1
7897,2405,15074,1
10658,7706,15074,1
7897,10215,15074,1
7751,10658,15074,1
7577,9765,15074,5
10658,7897,15074,1
8620,18339,15074,1
7897,10139,15074,1
7751,3209,15075,1
8327,9341,15075,2
9765,7577,15075,1
8882,15078,15075,1
8777,18791,15075,1
8327,11008,15075,1
7607,21952,15075,1
8556,15601,15075,1
7751,14701,15075,1
10851,8117,15075,2
8556,2680,15075,1
8409,4671,15075,1
8215,10851,15076,1
9765,7577,15076,8
7577,9765,15076,4
7751,10851,15076,1
7918,10658,15076,1
7706,10658,15076,1
7751,18846,15076,1
2538,8274,15076,1
7751,10215,15076,1
7897,10851,15076,1
8620,2015,15076,1
8327,9341,15076,1
7751,18894,15076,1
7918,11394,15076,1
8882,1778,15076,1
8274,11443,15076,1
11237,7897,15076,1
8215,2538,15076,1
8409,4671,15076,1
8274,10851,15076,1
7918,2538,15076,1
10851,8117,15076,1
8409,4678,15076,1
8882,15078,15076,3
8777,18528,15076,2
2538,7751,15076,1
8274,2538,15076,1
10851,7897,15076,1
7751,3209,15077,1
7577,10658,15077,2
11394,8235,15077,1
7577,10215,15077,1
7751,20596,15077,1
11394,7706,15077,1
8556,3303,15077,1
11237,7765,15077,1
7918,10215,15077,1
11237,7751,15077,1
8777,18339,15077,1
7577,9765,15077,8
7706,11101,15077,1
8215,11394,15077,5
8327,18612,15077,1
7751,9341,15077,1
7577,11237,15077,2
8556,9341,15077,2
10215,7751,15077,1
11394,8215,15077,2
7751,21718,15077,1
9765,7577,15077,5
10851,8117,15077,1
10215,8017,15077,1
8409,4671,15077,1
7918,2405,15077,1
8620,18339,15078,1
10851,8117,15078,6
7751,10603,15078,1
11101,8117,15078,1
7706,11237,15078,1
7765,10851,15078,1
11101,7765,15078,1
8117,11101,15078,1
9765,7577,15078,2
7577,11101,15078,1
7577,9765,15078,6
2405,7918,15078,2
7765,11394,15078,2
8882,15078,15078,1
8882,12084,15078,1
8409,4671,15078,2
7751,21718,15078,1
10139,8117,15078,1
7751,16731,15078,1
8017,10658,15078,1
7577,9765,15079,2
8327,9341,15079,1
8777,4310,15079,1
2538,7918,15079,1
8777,18339,15079,1
8620,21130,15079,2
8409,4676,15079,1
8882,15078,15079,2
8620,18339,15079,2
8327,2405,15079,1
8777,18528,15079,1
7607,14218,15079,1
10139,8117,15079,7
8327,15412,15079,1
9765,7577,15080,2
7577,9765,15080,4
8882,15824,15080,1
7706,10215,15080,1
7918,10658,15080,1
11237,8274,15080,1
2405,7897,15080,1
8327,1761,15080,1
8117,2538,15080,1
8556,3303,15080,1
7751,10603,15080,2
8327,18117,15080,1
8409,4671,15080,2
11237,8117,15080,1
8117,11237,15080,1
8620,21130,15080,1
10851,8117,15080,1
7706,10139,15080,1
8327,9341,15081,1
8409,4671,15081,1
10851,8117,15081,7
7577,9765,15081,1
7751,11958,15081,1
8215,11394,15081,19
11394,8215,15081,1
7607,20776,15081,2
8777,2978,15081,2
20776,7607,15081,1
2405,8274,15082,1
7577,9766,15082,1
10139,8117,15082,1
8620,18339,15082,1
2405,7897,15082,1
2405,7751,15082,1
2405,8236,15082,1
7918,2405,15082,1
7897,11394,15082,1
7577,9765,15082,2
8620,21130,15082,1
8777,2934,15082,2
7607,20776,15082,2
2405,7765,15082,1
8215,10658,15082,24
10658,8215,15082,1
2405,7706,15082,1
9765,7577,15082,7
2405,7918,15082,1
9763,9764,15083,1
7751,10603,15083,1
11443,7897,15083,1
7607,2750,15083,1
7706,11443,15083,1
9764,9763,15083,1
8215,11443,15083,4
8882,15078,15083,3
11443,8215,15083,1
7577,9765,15083,2
8777,2934,15083,1
9765,7577,15083,3
11443,7706,15083,1
7751,21718,15084,1
7577,9765,15084,2
9765,7577,15084,2
8620,18339,15084,2
8620,21130,15084,2
8409,18339,15084,2
11443,8215,15084,2
8327,2680,15084,2
8215,11443,15084,20
7751,10603,15084,1
8327,16927,15084,1
11394,7918,15084,1
8620,18339,15085,1
8409,18140,15085,1
8556,16828,15085,1
8236,2405,15085,1
7751,21383,15085,1
7577,9765,15085,4
8777,2934,15085,3
8236,10658,15085,1
7751,14343,15085,1
8236,2538,15085,1
7751,23611,15085,1
2405,7897,15085,1
10139,8117,15085,1
9765,7577,15085,1
8409,18339,15085,3
8882,12080,15085,2
9765,9766,15085,1
8556,9341,15085,2
8620,21130,15085,1
8882,11935,15086,1
8777,9341,15086,1
7577,9765,15086,1
7607,10139,15086,1
7751,14343,15086,3
8556,22618,15086,1
8777,3396,15086,1
8777,2934,15086,1
8882,12080,15086,2
8556,13682,15086,1
7577,10139,15086,1
8620,18339,15087,1
8620,21130,15087,1
7751,21383,15087,1
7751,14343,15087,1
8882,11935,15087,1
7751,3022,15087,1
8777,9341,15087,1
8620,18834,15087,2
8409,18339,15087,2
7577,9765,15087,2
8620,18834,15088,1
8409,18339,15088,1
7577,11394,15088,1
7577,2405,15089,1
7751,21383,15089,1
11101,8215,15089,1
8882,11935,15089,3
8882,9341,15089,1
8556,4353,15089,1
8235,11101,15090,1
7577,9765,15090,3
8235,10139,15090,2
8620,18834,15090,1
8215,11101,15090,1
8620,18339,15090,2
8409,19444,15090,1
7577,11443,15090,1
7751,21383,15090,1
8882,11935,15090,2
2405,7918,15091,1
7577,9765,15091,2
2538,7751,15091,1
7607,21952,15091,1
10658,7918,15091,1
10658,8274,15091,1
8235,9466,15091,1
8409,19444,15091,1
7751,10139,15091,1
2405,8235,15091,1
10658,7751,15091,1
7607,12531,15091,1
9765,7577,15091,4
8556,2061,15091,1
8620,18339,15091,1
10658,7765,15091,1
7751,10658,15091,1
7897,11237,15091,1
2538,8274,15092,1
2538,7918,15092,1
8777,3368,15092,1
2405,7897,15092,1
8117,2405,15092,1
7706,2405,15092,1
9765,7577,15092,12
8556,2061,15092,1
7577,9765,15092,5
8409,14054,15092,1
2538,8236,15092,1
2538,8017,15092,1
11443,7918,15092,1
8777,9341,15092,1
11443,7706,15092,2
2405,8117,15092,1
7706,11443,15092,1
7706,11394,15092,1
2405,7751,15092,2
2405,7706,15092,1
2405,8017,15092,1
